iteration,reward_mean,length_mean,games,loss
234000,25.25,28.25,8,0.01586429961025715
234500,28.12,31.12,8,0.028172554448246956
235000,22.62,25.62,8,0.015307595953345299
235500,15.5,18.5,8,0.014792835339903831
236000,24.25,27.25,8,0.026860056445002556
236500,25.62,28.62,8,0.009716304019093513
237000,22.12,25.12,8,0.01480393297970295
237500,21.75,24.75,8,0.02649598941206932
238000,24.5,27.5,8,0.022153053432703018
238500,21.12,24.12,8,0.03459866717457771
239000,21.62,24.62,8,0.02120090276002884
239500,24.5,27.5,8,0.017424985766410828
240000,22.38,25.38,8,0.013889314606785774
240500,25.75,28.75,8,0.014919999986886978
241000,23.5,26.5,8,0.02387976087629795
241500,23.62,26.62,8,0.017318982630968094
242000,22.38,25.38,8,0.01625300571322441
242500,23.75,26.75,8,0.018067555502057076
243000,22.38,25.38,8,0.022166389971971512
243500,21.0,24.0,8,0.018165377900004387
244000,25.38,28.38,8,0.0243922658264637
244500,23.88,26.88,8,0.01860051229596138
245000,26.62,29.62,8,0.022524254396557808
245500,21.62,24.62,8,0.01361539214849472
246000,17.25,20.25,8,0.013150305487215519
246500,24.75,27.75,8,0.03030981868505478
247000,26.12,29.12,8,0.012414215132594109
247500,23.25,26.25,8,0.016748670488595963
248000,23.62,26.62,8,0.017068181186914444
248500,23.12,26.12,8,0.026100117713212967
249000,21.62,24.62,8,0.01811355911195278
249500,11.25,14.25,8,0.01948215253651142
250000,24.75,27.75,8,0.01909155771136284
250500,24.25,27.25,8,0.016864344477653503
251000,21.25,24.25,8,0.019193748012185097
251500,25.25,28.25,8,0.031277306377887726
252000,28.25,31.25,8,0.02397450990974903
252500,25.62,28.62,8,0.03268492966890335
253000,19.5,22.5,8,0.02047673426568508
253500,23.0,26.0,8,0.024429619312286377
254000,14.62,17.62,8,0.03432547301054001
254500,22.12,25.12,8,0.02068493701517582
255000,27.75,30.75,8,0.026720862835645676
255500,21.75,24.75,8,0.014154279604554176
256000,22.62,25.62,8,0.01497043389827013
256500,25.12,28.12,8,0.023477140814065933
257000,23.5,26.5,8,0.03836651146411896
257500,22.62,25.62,8,0.02159532904624939
258000,23.88,26.88,8,0.013537771068513393
258500,23.25,26.25,8,0.01345649641007185
259000,25.25,28.25,8,0.012444511987268925
259500,21.0,24.0,8,0.03753436356782913
260000,21.12,24.12,8,0.015102881006896496
260500,24.25,27.25,8,0.015140704810619354
261000,25.12,28.12,8,0.05077963322401047
261500,19.12,22.12,8,0.01968492567539215
262000,25.5,28.5,8,0.024293202906847
262500,25.0,28.0,8,0.01654258370399475
263000,24.25,27.25,8,0.017438653856515884
263500,24.5,27.5,8,0.013418331742286682
264000,24.38,27.38,8,0.027507148683071136
264500,24.12,27.12,8,0.012579262256622314
265000,22.38,25.38,8,0.021670477464795113
265500,28.12,31.12,8,0.021845141425728798
266000,25.5,28.5,8,0.014064733870327473
266500,24.0,27.0,8,0.03518393263220787
267000,20.12,23.12,8,0.035076387226581573
267500,22.62,25.62,8,0.014438576996326447
268000,24.88,27.88,8,0.017277609556913376
268500,24.5,27.5,8,0.012244803830981255
269000,24.75,27.75,8,0.01831413060426712
269500,23.12,26.12,8,0.013408135622739792
270000,23.62,26.62,8,0.013133460655808449
270500,23.0,26.0,8,0.013171748258173466
271000,24.62,27.62,8,0.023401854559779167
271500,23.62,26.62,8,0.018783152103424072
272000,25.88,28.88,8,0.009667269885540009
272500,26.0,29.0,8,0.018742984160780907
273000,20.25,23.25,8,0.024589333683252335
273500,27.88,30.88,8,0.03939863294363022
274000,22.62,25.62,8,0.013031751848757267
274500,24.38,27.38,8,0.04392404109239578
275000,14.5,17.5,8,0.026215072721242905
275500,23.12,26.12,8,0.02073170803487301
276000,25.12,28.12,8,0.02782781422138214
276500,18.12,21.12,8,0.017125943675637245
277000,24.0,27.0,8,0.010311633348464966
277500,24.62,27.62,8,0.018683012574911118
278000,22.75,25.75,8,0.017047367990016937
278500,23.62,26.62,8,0.023834822699427605
279000,24.25,27.25,8,0.022611074149608612
279500,18.88,21.88,8,0.021671069785952568
280000,23.88,26.88,8,0.03375338017940521
280500,21.62,24.62,8,0.02083037793636322
281000,22.38,25.38,8,0.06701019406318665
281500,20.62,23.62,8,0.019587431102991104
282000,21.62,24.62,8,0.023047834634780884
282500,25.62,28.62,8,0.010944657027721405
283000,20.12,23.12,8,0.00840623490512371
283500,20.12,23.12,8,0.014542928896844387
284000,24.12,27.12,8,0.015820294618606567
284500,22.25,25.25,8,0.023321328684687614
285000,21.5,24.5,8,0.016363132745027542
285500,20.5,23.5,8,0.012758517637848854
286000,24.62,27.62,8,0.03690829128026962
286500,24.25,27.25,8,0.01680370792746544
287000,24.62,27.62,8,0.017018869519233704
287500,22.5,25.5,8,0.012260937131941319
288000,25.75,28.75,8,0.04692116752266884
288500,24.75,27.75,8,0.020586710423231125
289000,19.38,22.38,8,0.011836943216621876
289500,19.0,22.0,8,0.041309647262096405
290000,21.0,24.0,8,0.02673593908548355
290500,19.88,22.88,8,0.01052497886121273
291000,27.75,30.75,8,0.011588366702198982
291500,22.5,25.5,8,0.01988411694765091
292000,21.62,24.62,8,0.010082986205816269
292500,25.0,28.0,8,0.020719554275274277
293000,26.38,29.38,8,0.030881797894835472
293500,22.5,25.5,8,0.01328391581773758
294000,24.0,27.0,8,0.012649954296648502
294500,21.25,24.25,8,0.014610545709729195
295000,22.38,25.38,8,0.018885813653469086
295500,26.12,29.12,8,0.01845492608845234
296000,22.25,25.25,8,0.007662017829716206
296500,21.5,24.5,8,0.019141511991620064
297000,23.38,26.38,8,0.018517181277275085
297500,24.88,27.88,8,0.05435950309038162
298000,23.88,26.88,8,0.018236849457025528
298500,18.25,21.25,8,0.014281932264566422
299000,27.5,30.5,8,0.022210363298654556
299500,21.62,24.62,8,0.022365305572748184
300000,24.5,27.5,8,0.03664050251245499
